Entubadora,SW31870,"2018-06-16 07:32:28","2018-06-16 07:45:16",248.35,248.35,0
Entubadora,SW27168,"2018-06-16 07:45:16","2018-06-16 08:01:27",333.87,333.87,0
Entubadora,SW31891,"2018-06-16 08:01:27","2018-06-16 08:16:29",176.26,176.26,0
Entubadora,SW36348,"2018-06-16 08:16:29","2018-06-16 08:26:22",219.13,219.13,0
Entubadora,SW36344,"2018-06-16 08:26:22","2018-06-16 08:31:58",77.25,77.25,0
Entubadora,SW36526,"2018-06-16 08:31:58","2018-06-16 08:53:09",427.75,427.75,0
Entubadora,SW36343,"2018-06-16 08:53:09","2018-06-16 09:02:32",201.29,201.29,0
Entubadora,SW31909,"2018-06-16 09:02:32","2018-06-16 09:14:10",198.82,198.82,0
Entubadora,SW31871,"2018-06-16 09:14:10","2018-06-16 09:39:12",251.69,251.69,0
Entubadora,2CS962,"2018-06-16 09:39:12","2018-06-16 09:53:35",0,0,0
Entubadora,GT50223,"2018-06-16 09:53:35","2018-06-16 10:17:27",0,0,0
Entubadora,2CS962,"2018-06-16 10:17:27","2018-06-16 10:19:27",0,0,0
Entubadora,GT50223,"2018-06-16 10:19:27","2018-06-16 13:15:33",163,163,0
Entubadora,SW32760,"2018-06-16 13:15:33","2018-06-16 13:25:30",96.10,96.10,0
Entubadora,SW36345,"2018-06-16 13:25:30","2018-06-16 13:35:08",191.36,191.36,0
